af_dp,af_nh,at_dp,at_nh,aud_dim,aud_dp,aud_nh,aud_rnndp,aud_rnnnum,aud_rnnsize,audio_feature,aux_classifier,aux_fusion_ta,aux_fusion_tv,aux_fusion_va,av_dp,av_nh,balancing,balancing_aux_ta,balancing_aux_tv,balancing_aux_va,batch_size,data_path,devmode,epoch,folder,fusion,lr,modals,n_dev,n_test,n_train,normalization,num_epochs,optim,output_dim,pros_dim,rnndir,rnnsize,rnntype,saved_pth,seed,ta_dp,ta_nh,text_feature,tf_dp,tf_nh,time,tv_dp,tv_nh,txt_dim,txt_dp,txt_nh,txt_rnndp,txt_rnnnum,txt_rnnsize,uwa,uwp,va_dp,va_nh,vf_dp,vf_nh,vid_dim,vid_dp,vid_nh,vid_rnndp,vid_rnnnum,vid_rnnsize,video_feature,vt_dp,vt_nh,wa,when,wp
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,10,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.5792079207920792,0.5113576061351118,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.48482720338121027,10,0.6008210691282743
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,10,01,mean_std,0.001,a,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed71472_20250711133808,71472,0.1,6,glove_from_iscross,0.1,6,20250711133808,0.1,6,300,0.1,6,0.3,1,60,0.41336633663366334,0.3969329110891008,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.34248328133345557,10,0.44714313928927657
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,11,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.6287128712871287,0.6040723506083091,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5865526846363082,10,0.6423532942096479
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,11,01,mean_std,0.001,a,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed71472_20250711133808,71472,0.1,6,glove_from_iscross,0.1,6,20250711133808,0.1,6,300,0.1,6,0.3,1,60,0.42326732673267325,0.3522395063730488,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.36538707131041626,10,0.41789642363535345
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,12,01,mean_std,0.001,a,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed71472_20250711133808,71472,0.1,6,glove_from_iscross,0.1,6,20250711133808,0.1,6,300,0.1,6,0.3,1,60,0.43564356435643564,0.3664908144199667,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.3522501694975562,10,0.43530039804400883
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,12,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.6089108910891089,0.5552537596155319,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5288646699796525,10,0.6358075377375949
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,13,01,mean_std,0.001,a,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed71472_20250711133808,71472,0.1,6,glove_from_iscross,0.1,6,20250711133808,0.1,6,300,0.1,6,0.3,1,60,0.44554455445544555,0.3755044676031324,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.3772745353755807,10,0.43845705049472006
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,13,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.6064356435643564,0.5339065727965213,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5123150562174953,10,0.6184420364012956
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,14,01,mean_std,0.001,a,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed71472_20250711133808,71472,0.1,6,glove_from_iscross,0.1,6,20250711133808,0.1,6,300,0.1,6,0.3,1,60,0.4158415841584158,0.3586492888043729,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.34344603325439566,10,0.42238084125714365
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,14,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.6039603960396039,0.5537120243774323,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5761353628949447,10,0.6236306720198695
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,15,01,mean_std,0.001,a,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed71472_20250711133808,71472,0.1,6,glove_from_iscross,0.1,6,20250711133808,0.1,6,300,0.1,6,0.3,1,60,0.40594059405940597,0.34111699965417225,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.3340888302560776,10,0.4037932847321267
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,final,01,mean_std,0.001,a,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed71472_20250711133808,71472,0.1,6,glove_from_iscross,0.1,6,20250711133808,0.1,6,300,0.1,6,0.3,1,60,0.4370731707317073,0.4082428370060612,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.37179794209375666,10,0.4217547318826727
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,15,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.594059405940594,0.6020098879145889,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5725492567827063,10,0.6380555199104887
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,16,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.6212871287128713,0.5851470350485719,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5848225719305857,10,0.634538592817672
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,1,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.36438923395445133,0.2738167869015817,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.2746138176304988,10,0.3366437888089285
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,17,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.6188118811881188,0.5675542787152273,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5900764353726026,10,0.625306883927203
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,2,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.37888198757763975,0.2824097794460823,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.29425215532212273,10,0.3493609706472204
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,18,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.6237623762376238,0.5695802952103265,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5974973342569161,10,0.6331223796229417
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,3,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.40993788819875776,0.35718901421626587,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.32416720911278063,10,0.4076147989663989
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,4,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.3995859213250518,0.34522539221057713,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.30743975081131064,10,0.40239892552398265
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,19,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.6287128712871287,0.5723534535012771,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.6060732821185782,10,0.6357735484762476
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,5,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.4244306418219462,0.33866927086325554,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.3355221666761148,10,0.4040767019387688
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,20,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.6237623762376238,0.5688251590439829,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.6038574955822342,10,0.6343748531697034
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,6,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.41821946169772256,0.3678319739244867,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.3383523930355053,10,0.41814480216133937
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,21,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.6262376237623762,0.5713183145929243,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.6023785641381459,10,0.6346448056248069
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,final,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73726_20250711133457,73726,0.1,6,glove_from_iscross,0.1,6,20250711133457,0.1,6,300,0.1,6,0.3,1,60,0.5882926829268292,0.598423316313266,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5107460144977054,10,0.6073471840172079
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,7,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.432712215320911,0.3661814787519671,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.35203367454136164,10,0.42925850411942273
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,8,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.4161490683229814,0.3553603471986109,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.35765357097402717,10,0.43139819995430595
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,9,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.3830227743271222,0.31747735075042255,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.32641149830905125,10,0.37380515581724943
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,1,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.3465346534653465,0.15767818195253763,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.25930109379586735,10,0.21093036349917313
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,10,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.3830227743271222,0.33079257590117417,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.32225518622271926,10,0.38948055802575854
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,2,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.4752475247524752,0.3430792375219922,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.37937549287723504,10,0.4297655508531259
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,11,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.391304347826087,0.3353835412350513,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.31622285966897506,10,0.38967052647932426
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,3,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.5396039603960396,0.48612088344892224,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.44893367375945775,10,0.5642528865751611
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,12,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.391304347826087,0.32794000315375194,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.33861941820867375,10,0.3893285930531808
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,4,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.556930693069307,0.48775085196644,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.46680771802723026,10,0.5660716292025917
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,13,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.4078674948240166,0.3291980866789572,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.3231664569010988,10,0.3907177733160346
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,14,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.4140786749482402,0.3491338301378107,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.3287062965219921,10,0.4098198612515095
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,5,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.5767326732673267,0.5115925944999101,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4877309972257708,10,0.5791555453552595
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,15,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.4244306418219462,0.3781248943397758,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.3653136289602296,10,0.42048285399623336
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,6,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.5866336633663366,0.5111550653637579,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5060884044333521,10,0.6029430574636411
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,16,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.4161490683229814,0.3954443102626745,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.3554345038628065,10,0.41690391830452117
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,7,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.6113861386138614,0.5366387984621424,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5156239811292076,10,0.6194152853405251
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,17,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.41200828157349895,0.3876274227706477,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.3501740417557789,10,0.40888972187781303
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,a,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,final,03,mean_std,0.001,a,483,1029,5975,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold03/seed62850_20250711134449,62850,0.1,6,glove_from_iscross,0.1,6,20250711134449,0.1,6,300,0.1,6,0.3,1,60,0.45286686103012636,0.409403295640118,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.3768471233608585,10,0.4499165234111661
